post_title,listing_category,_address,_phone,_whatsapp,_email,_website,_instagram,_facebook,_thumbnail_id,_gallery,_geolocation_lat,_geolocation_long,post_content
BONAFIDE Cereales (Café) - Cuadro Nacional,Gastronomía,Av. Mitre 3001 – Cuadro Nacional,,,,,https://www.instagram.com/bonafide.sanrafael/?hl=es-la,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/bonafide.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/bonafide.jpg,-34.6157,-68.25778,BONAFIDE Cereales (Café) - Cuadro Nacional en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/bonafide-cereales-cafe/
BONAFIDE (Café) - Ciudad,Gastronomía,Domicilio  Av. Hip. Yrigoyen 87 – Ciudad,,,,,https://www.instagram.com/bonafide.sanrafael/?hl=es-la,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/bonafide.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/bonafide.jpg,-34.611168,-68.337523,BONAFIDE (Café) - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/bonafide-cafe/
BIERO (Cervecería) - Ciudad,Gastronomía,Avenida  Av. Hipólito Yrigoyen 2065 – Ciudad,,,,,https://www.instagram.com/bierodraftbeer/?hl=es,https://www.facebook.com/bierodraftbeer,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/Biero_fondoNegro.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/Biero_fondoNegro.png,-34.6160865,-68.3316838,BIERO (Cervecería) - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/biero-cerveceria/
BIER 26 (Cervecería - Minutas) - Rama Caída,Gastronomía,Domicilio  Cubillos 7864 – Rama Caída,02604607472,02604607472,,,https://www.instagram.com/bier.26/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/bier26-1.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/bier26-1.jpg,-34.7012098,-68.3655222,BIER 26 (Cervecería - Minutas) - Rama Caída en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/bier-26-cerveceria-minutas/
BENELLI CAFÉ -Museo Café - Ciudad,Gastronomía,Domicilio  Avda. Balloffet 876 – Ciudad,2604446876,2604446876,,,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/benelli.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/benelli.jpg,-34.611168,-68.337523,BENELLI CAFÉ -Museo Café - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/benelli-cafe-museo-cafe/
BALCARCE (Café) - Ciudad,Gastronomía,Domicilio  25 de Mayo esq. E. Ríos – Ciudad,,,,,https://www.instagram.com/balcarcesanrafaelok/?hl=es-la,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/CAFE-BALCARCE.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/CAFE-BALCARCE.jpg,-34.5869485,-68.5459918,BALCARCE (Café) - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/balcarce-cafe/
ANTIDOTO GINTONERIA- BAR - Ciudad,Gastronomía,Avda. Hipólito Yrigoyen Esq. Pueyrredón – Ciudad,02604323232,02604323232,,,https://www.instagram.com/antidoto.gintoneria/?hl=es,https://www.facebook.com/antidoto.gintoneria,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/ANTIDOTO.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/ANTIDOTO.png,-34.612871391984,-68.339746784577,ANTIDOTO GINTONERIA- BAR - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/antidoto-gintoneria-bar/
SUMUS Crepes & Coffe / Juguería - Ciudad,Gastronomía,Domicilio   Av. San Martín 265 – Ciudad,,,,,https://www.instagram.com/sumussanrafael/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/sumus.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/sumus.jpg,-34.613465417462,-68.328679068167,SUMUS Crepes & Coffe / Juguería - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/sumus-crepes-coffe-jugueria/
RAFFEISH - Valle Grande,Gastronomía,R. Prov. 173 km 29 – Valle Grande,,,,https://www.raffeish.com.ar/,https://www.instagram.com/raffeishturismo/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/raffeish.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/raffeish.jpg,-34.611168,-68.337523,RAFFEISH - Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/raffeish-2/
PIZZA MARCA (Pizzería) - Ciudad,Gastronomía,Domicilio. Avda. San Martin 479 – Ciudad,,,,,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/pizza-marca.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/pizza-marca.jpg,-34.611298988858,-68.327641220916,PIZZA MARCA (Pizzería) - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/pizza-marca-pizzeria/
PIPI PANCHOS (Panchería- Minutas) - Ciudad,Gastronomía,Bernardo de Irigoyen 119 – Ciudad,,,,,https://www.instagram.com/pipi.1981/?hl=es-la#,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/pipi-panchos.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/pipi-panchos.jpg,-34.615222,-68.3281481,PIPI PANCHOS (Panchería- Minutas) - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/pipi-panchos-pancheria-minutas/
PATIO DE COMIDAS &#8220;FOOD PARK - Ciudad,Gastronomía,Hipólito Yrigoyen 1680 – Ciudad,,,,,https://www.instagram.com/foodpark.sr/?hl=es-la#,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/food-park.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/food-park.jpg,-34.6155874,-68.3318188,PATIO DE COMIDAS &#8220;FOOD PARK - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/patio-de-comidas-food-park/
GOOD PANCHO 19 - Ciudad,Gastronomía,Avda. Balloffet 115 – Ciudad,,,,,https://www.instagram.com/goodpancho.sr/,https://www.facebook.com/Pancho19SanRafael,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/good-pancho-19.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/good-pancho-19.jpg,-34.611168,-68.337523,GOOD PANCHO 19 - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/good-pancho-19/
PANCHO 19 - Ciudad,Gastronomía,Day  239 – Ciudad,,,,,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/pancho-19.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/pancho-19.png,-34.613127,-68.3318816,PANCHO 19 - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/pancho-19/
MI BAR - CITO ( Sandwichería- Bar)- Valle Grande,Gastronomía,"Ruta 173 km 17,800 – Valle Grande",,,,,https://www.instagram.com/mibarcitosr/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/mi-bar-cito.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/mi-bar-cito.jpg,-34.878395637998,-68.556080996361,MI BAR - CITO ( Sandwichería- Bar)- Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/mi-bar-cito-sandwicheria-bar/
LA TANA - Ciudad,Gastronomía,Domicilio  Dean Funes 10 – Ciudad,,,,,https://www.instagram.com/latanapizzassr/?hl=es,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/la-tana.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/la-tana.png,-34.60764,-68.35616,LA TANA - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/la-tana/
HOT POLLO San Rafael - Ciudad,Gastronomía,Domicilio  Avda Hipólito Yrigoyen 813 – Ciudad,,,,,https://www.instagram.com/hot.pollo/?hl=es-la#,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/hot-pollo.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/hot-pollo.jpg,-34.612969,-68.340087,HOT POLLO San Rafael - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/hot-pollo-san-rafael/
HIMOFF (Panchos - Minutas ) - Ciudad,Gastronomía,Domicilio  Saavedra 2 – Ciudad,,,,,https://www.instagram.com/himoff_pancheria/?hl=es-la,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/himoff.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/himoff.png,-34.613608704067,-68.337230304052,HIMOFF (Panchos - Minutas ) - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/himoff-panchos-minutas/
ESTACION BELGRANO (Sandwichería) - Ciudad,Gastronomía,Av. San Martín 307 – Ciudad,,,,,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/2021-12-26.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/2021-12-26.jpg,-34.6129011,-68.3283558,ESTACION BELGRANO (Sandwichería) - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/estacion-belgrano-sandwicheria/
CASINO TOWER - Ciudad,Gastronomía,Avda. H. Yrigoyen 760 – Ciudad,,,,https://www.towersanrafael.com/es/,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/HOTEL-TOWER.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/HOTEL-TOWER.png,-34.613346972803,-68.338006210812,CASINO TOWER - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/casino-tower/
BONY’S PIZZA (Pizzería) - Ciudad,Gastronomía,Av. San Martín 459 – Ciudad,,,,,https://www.instagram.com/bonys.pizza/,https://www.facebook.com/bonyspizza,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/bonys.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/bonys.jpg,-34.6114542,-68.3276403,BONY’S PIZZA (Pizzería) - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/bonys-pizza-pizzeria/
BAHRÜ - Ciudad,Gastronomía,Av. Hipólito Yrigoyen 1899 – Ciudad,0260154625273,0260154625273,,,https://www.instagram.com/bahru.club/,https://www.facebook.com/bahru.club,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/bahru.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/bahru.jpg,-34.6102203,-68.3472402,BAHRÜ - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/bahru/
ASTOR (Cervecería) - Ciudad,Gastronomía,Av. Balloffet 396 – Ciudad,,,,,https://www.instagram.com/astor.sanrafael/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/astor-cerveceria.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/astor-cerveceria.png,-34.6167,-68.3438,ASTOR (Cervecería) - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/astor-cerveceria/
APROBAR ROTISERIA - Ciudad,Gastronomía,Av. Balloffet  901 – Ciudad,,,,,,https://www.facebook.com/Graciela.aprobaresto,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/aprobar.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/aprobar.jpg,-34.611168,-68.337523,APROBAR ROTISERIA - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/aprobar-rotiseria/
ZEQUECH RESTAURANTE - Valle Grande,Gastronomía,R. Prov. 173 km 22  – Valle Grande,,,,,https://www.instagram.com/zequech_resto_bar/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/zequech.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/zequech.jpg,-34.611168,-68.337523,ZEQUECH RESTAURANTE - Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/zequech-restaurante/
VILLA BONITA Resto de Campo (Restó) - Villa 25 de Mayo (1),Gastronomía,Ruta 150 s n – Villa 25 de Mayo,,,,http://www.complejovillabonita.com.ar,https://www.instagram.com/complejovillabonita/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/04/CABANAS-VILLA-BONITA.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/04/CABANAS-VILLA-BONITA.png,-34.5869485,-68.5459918,VILLA BONITA Resto de Campo (Restó) - Villa 25 de Mayo (1) en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/villa-bonita-resto-de-campo-resto/
THE CLUB ( Restaurant & Bar) - Barrio TAC- Ciudad,Gastronomía,Canadá 12  – Barrio TAC – Ciudad de San Rafael,5492604059405,5492604059405,,https://www.theclub.com.ar/,https://www.instagram.com/stories/theclubsanrafael/?hl=es,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/Imagen-de-WhatsApp-2024-07-10-a-las-12.39.50_8a20e01b.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/Imagen-de-WhatsApp-2024-07-10-a-las-12.39.50_8a20e01b.jpg,-34.60533803921,-68.356776470178,THE CLUB ( Restaurant & Bar) - Barrio TAC- Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/the-club-restaurant-bar/
SUD (Restó) Hotel Tower Inn & Suites - Ciudad - (1),Gastronomía,Av. H. Yrigoyen 774 – Ciudad,,,,http://www.towersanrafael.com,https://www.instagram.com/sud.restaurante/?hl=es,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/HOTEL-TOWER.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/HOTEL-TOWER.png,-34.610326753881,-68.34734480738,SUD (Restó) Hotel Tower Inn & Suites - Ciudad - (1) en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/sud-restohotel-tower-inn-suites/
SABORES DE MI PUEBLO - Villa 25 de Mayo,Gastronomía,San Martin 295 – Villa 25 de Mayo,5492604317897,5492604317897,,,https://www.instagram.com/saboresdemipueblo25/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/sabores-de-mi-pueblo.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/sabores-de-mi-pueblo.jpg,-34.584836711217,-68.547791812207,SABORES DE MI PUEBLO - Villa 25 de Mayo en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/sabores-de-mi-pueblo/
RINCON DEL VALLE (Restó-Bar) - Valle Grande,Gastronomía,"R. Prov. 173 km 24,5 – Valle Grande",,,,http://www.rincondelvallecab.com.ar/,https://www.instagram.com/restorincondelvalle/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/rincon-del-valle-cabanas-1.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/rincon-del-valle-cabanas-1.jpg,-34.611168,-68.337523,RINCON DEL VALLE (Restó-Bar) - Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/rincon-del-valle-resto-bar/
RIO AZUL (Parrilla -Restó) - Valle Grande,Gastronomía,"Ruta Prov. 173, km. 23.9",,,,http://www.rioazulvallegrande.com.ar,https://www.instagram.com/rioazulvallegrande/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/rio-azul-I-cabanas.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/rio-azul-I-cabanas.jpg,-34.878395637998,-68.556080996361,RIO AZUL (Parrilla -Restó) - Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/rio-azul-parrilla-resto-valle-grande/
EL NIHUIL (Restaurante-Parrilla) - El Nihuil,Gastronomía,Domicilio  Grassi 65 – El Nihuil,549260565787,549260565787,,,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/el-nihuil-rest.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/el-nihuil-rest.png,-35.022516333333,-68.666942033333,EL NIHUIL (Restaurante-Parrilla) - El Nihuil en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/el-nihuil-restaurante-parrilla/
CLUB DE PESCADORES - El Nihuil,Gastronomía,Club de Pescadores – El Nihuil,5492604372753,5492604372753,,,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/club-de-pescadores-campings.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/club-de-pescadores-campings.jpg,-35.0298602,-68.6970592,CLUB DE PESCADORES - El Nihuil en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/club-de-pescadores/
PORTAL DEL ATUEL (Restó) - Valle Grande - (1),Gastronomía,R. Prov. 173 km 35 -Valle Grande,,,,http://: www.portaldelatuel.com.ar,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/04/portal-del-atuel.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/04/portal-del-atuel.png,-34.8172861,-68.5018527,PORTAL DEL ATUEL (Restó) - Valle Grande - (1) en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/portal-del-atuel-resto/
LA COCINA DE PETTRA (Resto) - Ciudad - (1),Gastronomía,Av. Hpólito Yrigoyen 1750 – Ciudad,,,,,https://www.instagram.com/lacocinadepettra/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/petra.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/petra.png,-34.611168,-68.337523,LA COCINA DE PETTRA (Resto) - Ciudad - (1) en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/pettra-resto1/
NEW SHALAKO - Ciudad,Gastronomía,Av. Hipólito Yrigoyen 510 – Ciudad,,,,,https://www.instagram.com/new.shalako/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/new-shalako.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/new-shalako.png,-34.6139002,-68.3362422,NEW SHALAKO - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/new-shalako/
MIKELINOS - (Restó) - Ciudad -(1),Gastronomía,Domicilio  Entre Rios esq. Buchardo – Ciudad,02604427448,02604427448,,,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/mikelinos.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/mikelinos.jpg,-34.60935799154,-68.350681061088,MIKELINOS - (Restó) - Ciudad -(1) en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/mikelinos-resto1/
MAJAL SUSHI - Ciudad,Gastronomía,Los Franceses 25 – Ciudad,,,,https://majalsushi.com.ar/,https://www.instagram.com/majalsushi/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/majal-sushi.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/majal-sushi.jpg,-34.6136728,-68.338652,MAJAL SUSHI - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/majal-sushi/
LA MANSA GRILL HOUSE - Cuadro Bombal - Cuadro Nacional,Gastronomía,"Ruta 146 km 383,5-  Cuadro Bombal – Cuadro Nacional",0260154238499154062002,0260154238499154062002,,https://lamansa.com.ar/,https://www.instagram.com/lamansawinesestates/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/Logo-la-mansa-wines-1.png,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/Logo-la-mansa-wines-1.png,-34.6157,-68.25778,LA MANSA GRILL HOUSE - Cuadro Bombal - Cuadro Nacional en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/la-mansa-grill-house/
LA JUANITA (Restó de Campo ) - Las Paredes,Gastronomía,Domicilio  V. Bianchi 5500 – Las Paredes,,,,,https://www.instagram.com/lajuanitarestaurantcasadete/?hl=es,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/LA-JUANITA.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/LA-JUANITA.jpg,-34.56411,-68.46156,LA JUANITA (Restó de Campo ) - Las Paredes en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/la-juanita-resto/
LA GRINGA (Restó) - Ciudad,Gastronomía,Domicilio  Chile 26 – Ciudad,,,,,https://www.instagram.com/lagringasr/,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/LA-GRINGA.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/LA-GRINGA.jpg,-34.611168,-68.337523,LA GRINGA (Restó) - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/la-gringa-resto/
LA BODEGA RESTO - Ciudad,Gastronomía,Domicilio  Av. Deán Funes 898 – Ciudad,,,,,,,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/la-bodega-resto.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/la-bodega-resto.jpg,-34.615392420602,-68.365508586888,LA BODEGA RESTO - Ciudad en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/la-bodega-resto/
LA BICICLETA Resto Bar - Valle Grande,Gastronomía,"Domicilio  R. Prov. 173 km. 20,5 – Valle Grande",,,,,https://www.instagram.com/labicicletaresto/,https://www.facebook.com/labicicleta.vallegrande,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/la-bicicleta.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/la-bicicleta.jpg,-34.611168,-68.337523,LA BICICLETA Resto Bar - Valle Grande en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/la-bicicleta-resto-bar/
L´OBRADOR (Comedor De Campo) - Las Paredes - (1),Gastronomía,Bentos 50 Pasillo 1 – Las Paredes,,,,,https://www.instagram.com/lobradorsr/,https://www.facebook.com/L-Obrador-570792939655533,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/l-obrador.jpg,https://sanrafaelturismo.gov.ar/wp-content/uploads/2022/03/l-obrador.jpg,-34.5959,-68.39262,L´OBRADOR (Comedor De Campo) - Las Paredes - (1) en San Rafael. Más información en: https://sanrafaelturismo.gov.ar/2022/03/30/lobrador-comedor-de-campo-1/
